Date,Year,Quarter,MonthName,MonthNo,Day of Month,Day Name,Day of Week No
2010-01-01 00:00:00,2010,1,January,1,1,Fri,5
2010-01-02 00:00:00,2010,1,January,1,2,Sat,6
2010-01-03 00:00:00,2010,1,January,1,3,Sun,7
2010-01-04 00:00:00,2010,1,January,1,4,Mon,1
2010-01-05 00:00:00,2010,1,January,1,5,Tue,2
2010-01-06 00:00:00,2010,1,January,1,6,Wed,3
2010-01-07 00:00:00,2010,1,January,1,7,Thu,4
2010-01-08 00:00:00,2010,1,January,1,8,Fri,5
2010-01-09 00:00:00,2010,1,January,1,9,Sat,6
2010-01-10 00:00:00,2010,1,January,1,10,Sun,7
2010-01-11 00:00:00,2010,1,January,1,11,Mon,1
2010-01-12 00:00:00,2010,1,January,1,12,Tue,2
2010-01-13 00:00:00,2010,1,January,1,13,Wed,3
2010-01-14 00:00:00,2010,1,January,1,14,Thu,4
2010-01-15 00:00:00,2010,1,January,1,15,Fri,5
2010-01-16 00:00:00,2010,1,January,1,16,Sat,6
2010-01-17 00:00:00,2010,1,January,1,17,Sun,7
2010-01-18 00:00:00,2010,1,January,1,18,Mon,1
2010-01-19 00:00:00,2010,1,January,1,19,Tue,2
2010-01-20 00:00:00,2010,1,January,1,20,Wed,3
2010-01-21 00:00:00,2010,1,January,1,21,Thu,4
2010-01-22 00:00:00,2010,1,January,1,22,Fri,5
2010-01-23 00:00:00,2010,1,January,1,23,Sat,6
2010-01-24 00:00:00,2010,1,January,1,24,Sun,7
2010-01-25 00:00:00,2010,1,January,1,25,Mon,1
2010-01-26 00:00:00,2010,1,January,1,26,Tue,2
2010-01-27 00:00:00,2010,1,January,1,27,Wed,3
2010-01-28 00:00:00,2010,1,January,1,28,Thu,4
2010-01-29 00:00:00,2010,1,January,1,29,Fri,5
2010-01-30 00:00:00,2010,1,January,1,30,Sat,6
2010-01-31 00:00:00,2010,1,January,1,31,Sun,7
2010-02-01 00:00:00,2010,1,February,2,1,Mon,1
2010-02-02 00:00:00,2010,1,February,2,2,Tue,2
2010-02-03 00:00:00,2010,1,February,2,3,Wed,3
2010-02-04 00:00:00,2010,1,February,2,4,Thu,4
2010-02-05 00:00:00,2010,1,February,2,5,Fri,5
2010-02-06 00:00:00,2010,1,February,2,6,Sat,6
2010-02-07 00:00:00,2010,1,February,2,7,Sun,7
2010-02-08 00:00:00,2010,1,February,2,8,Mon,1
2010-02-09 00:00:00,2010,1,February,2,9,Tue,2
2010-02-10 00:00:00,2010,1,February,2,10,Wed,3
2010-02-11 00:00:00,2010,1,February,2,11,Thu,4
2010-02-12 00:00:00,2010,1,February,2,12,Fri,5
2010-02-13 00:00:00,2010,1,February,2,13,Sat,6
2010-02-14 00:00:00,2010,1,February,2,14,Sun,7
2010-02-15 00:00:00,2010,1,February,2,15,Mon,1
2010-02-16 00:00:00,2010,1,February,2,16,Tue,2
2010-02-17 00:00:00,2010,1,February,2,17,Wed,3
2010-02-18 00:00:00,2010,1,February,2,18,Thu,4
2010-02-19 00:00:00,2010,1,February,2,19,Fri,5
2010-02-20 00:00:00,2010,1,February,2,20,Sat,6
2010-02-21 00:00:00,2010,1,February,2,21,Sun,7
2010-02-22 00:00:00,2010,1,February,2,22,Mon,1
2010-02-23 00:00:00,2010,1,February,2,23,Tue,2
2010-02-24 00:00:00,2010,1,February,2,24,Wed,3
2010-02-25 00:00:00,2010,1,February,2,25,Thu,4
2010-02-26 00:00:00,2010,1,February,2,26,Fri,5
2010-02-27 00:00:00,2010,1,February,2,27,Sat,6
2010-02-28 00:00:00,2010,1,February,2,28,Sun,7
2010-03-01 00:00:00,2010,1,March,3,1,Mon,1
2010-03-02 00:00:00,2010,1,March,3,2,Tue,2
2010-03-03 00:00:00,2010,1,March,3,3,Wed,3
2010-03-04 00:00:00,2010,1,March,3,4,Thu,4
2010-03-05 00:00:00,2010,1,March,3,5,Fri,5
2010-03-06 00:00:00,2010,1,March,3,6,Sat,6
2010-03-07 00:00:00,2010,1,March,3,7,Sun,7
2010-03-08 00:00:00,2010,1,March,3,8,Mon,1
2010-03-09 00:00:00,2010,1,March,3,9,Tue,2
2010-03-10 00:00:00,2010,1,March,3,10,Wed,3
2010-03-11 00:00:00,2010,1,March,3,11,Thu,4
2010-03-12 00:00:00,2010,1,March,3,12,Fri,5
2010-03-13 00:00:00,2010,1,March,3,13,Sat,6
2010-03-14 00:00:00,2010,1,March,3,14,Sun,7
2010-03-15 00:00:00,2010,1,March,3,15,Mon,1
2010-03-16 00:00:00,2010,1,March,3,16,Tue,2
2010-03-17 00:00:00,2010,1,March,3,17,Wed,3
2010-03-18 00:00:00,2010,1,March,3,18,Thu,4
2010-03-19 00:00:00,2010,1,March,3,19,Fri,5
2010-03-20 00:00:00,2010,1,March,3,20,Sat,6
2010-03-21 00:00:00,2010,1,March,3,21,Sun,7
2010-03-22 00:00:00,2010,1,March,3,22,Mon,1
2010-03-23 00:00:00,2010,1,March,3,23,Tue,2
2010-03-24 00:00:00,2010,1,March,3,24,Wed,3
2010-03-25 00:00:00,2010,1,March,3,25,Thu,4
2010-03-26 00:00:00,2010,1,March,3,26,Fri,5
2010-03-27 00:00:00,2010,1,March,3,27,Sat,6
2010-03-28 00:00:00,2010,1,March,3,28,Sun,7
2010-03-29 00:00:00,2010,1,March,3,29,Mon,1
2010-03-30 00:00:00,2010,1,March,3,30,Tue,2
2010-03-31 00:00:00,2010,1,March,3,31,Wed,3
2010-04-01 00:00:00,2010,2,April,4,1,Thu,4
2010-04-02 00:00:00,2010,2,April,4,2,Fri,5
2010-04-03 00:00:00,2010,2,April,4,3,Sat,6
2010-04-04 00:00:00,2010,2,April,4,4,Sun,7
2010-04-05 00:00:00,2010,2,April,4,5,Mon,1
2010-04-06 00:00:00,2010,2,April,4,6,Tue,2
2010-04-07 00:00:00,2010,2,April,4,7,Wed,3
2010-04-08 00:00:00,2010,2,April,4,8,Thu,4
2010-04-09 00:00:00,2010,2,April,4,9,Fri,5
2010-04-10 00:00:00,2010,2,April,4,10,Sat,6
2010-04-11 00:00:00,2010,2,April,4,11,Sun,7
2010-04-12 00:00:00,2010,2,April,4,12,Mon,1
2010-04-13 00:00:00,2010,2,April,4,13,Tue,2
2010-04-14 00:00:00,2010,2,April,4,14,Wed,3
2010-04-15 00:00:00,2010,2,April,4,15,Thu,4
2010-04-16 00:00:00,2010,2,April,4,16,Fri,5
2010-04-17 00:00:00,2010,2,April,4,17,Sat,6
2010-04-18 00:00:00,2010,2,April,4,18,Sun,7
2010-04-19 00:00:00,2010,2,April,4,19,Mon,1
2010-04-20 00:00:00,2010,2,April,4,20,Tue,2
2010-04-21 00:00:00,2010,2,April,4,21,Wed,3
2010-04-22 00:00:00,2010,2,April,4,22,Thu,4
2010-04-23 00:00:00,2010,2,April,4,23,Fri,5
2010-04-24 00:00:00,2010,2,April,4,24,Sat,6
2010-04-25 00:00:00,2010,2,April,4,25,Sun,7
2010-04-26 00:00:00,2010,2,April,4,26,Mon,1
2010-04-27 00:00:00,2010,2,April,4,27,Tue,2
2010-04-28 00:00:00,2010,2,April,4,28,Wed,3
2010-04-29 00:00:00,2010,2,April,4,29,Thu,4
2010-04-30 00:00:00,2010,2,April,4,30,Fri,5
2010-05-01 00:00:00,2010,2,May,5,1,Sat,6
2010-05-02 00:00:00,2010,2,May,5,2,Sun,7
2010-05-03 00:00:00,2010,2,May,5,3,Mon,1
2010-05-04 00:00:00,2010,2,May,5,4,Tue,2
2010-05-05 00:00:00,2010,2,May,5,5,Wed,3
2010-05-06 00:00:00,2010,2,May,5,6,Thu,4
2010-05-07 00:00:00,2010,2,May,5,7,Fri,5
2010-05-08 00:00:00,2010,2,May,5,8,Sat,6
2010-05-09 00:00:00,2010,2,May,5,9,Sun,7
2010-05-10 00:00:00,2010,2,May,5,10,Mon,1
2010-05-11 00:00:00,2010,2,May,5,11,Tue,2
2010-05-12 00:00:00,2010,2,May,5,12,Wed,3
2010-05-13 00:00:00,2010,2,May,5,13,Thu,4
2010-05-14 00:00:00,2010,2,May,5,14,Fri,5
2010-05-15 00:00:00,2010,2,May,5,15,Sat,6
2010-05-16 00:00:00,2010,2,May,5,16,Sun,7
2010-05-17 00:00:00,2010,2,May,5,17,Mon,1
2010-05-18 00:00:00,2010,2,May,5,18,Tue,2
2010-05-19 00:00:00,2010,2,May,5,19,Wed,3
2010-05-20 00:00:00,2010,2,May,5,20,Thu,4
2010-05-21 00:00:00,2010,2,May,5,21,Fri,5
2010-05-22 00:00:00,2010,2,May,5,22,Sat,6
2010-05-23 00:00:00,2010,2,May,5,23,Sun,7
2010-05-24 00:00:00,2010,2,May,5,24,Mon,1
2010-05-25 00:00:00,2010,2,May,5,25,Tue,2
2010-05-26 00:00:00,2010,2,May,5,26,Wed,3
2010-05-27 00:00:00,2010,2,May,5,27,Thu,4
2010-05-28 00:00:00,2010,2,May,5,28,Fri,5
2010-05-29 00:00:00,2010,2,May,5,29,Sat,6
2010-05-30 00:00:00,2010,2,May,5,30,Sun,7
2010-05-31 00:00:00,2010,2,May,5,31,Mon,1
2010-06-01 00:00:00,2010,2,June,6,1,Tue,2
2010-06-02 00:00:00,2010,2,June,6,2,Wed,3
2010-06-03 00:00:00,2010,2,June,6,3,Thu,4
2010-06-04 00:00:00,2010,2,June,6,4,Fri,5
2010-06-05 00:00:00,2010,2,June,6,5,Sat,6
2010-06-06 00:00:00,2010,2,June,6,6,Sun,7
2010-06-07 00:00:00,2010,2,June,6,7,Mon,1
2010-06-08 00:00:00,2010,2,June,6,8,Tue,2
2010-06-09 00:00:00,2010,2,June,6,9,Wed,3
2010-06-10 00:00:00,2010,2,June,6,10,Thu,4
2010-06-11 00:00:00,2010,2,June,6,11,Fri,5
2010-06-12 00:00:00,2010,2,June,6,12,Sat,6
2010-06-13 00:00:00,2010,2,June,6,13,Sun,7
2010-06-14 00:00:00,2010,2,June,6,14,Mon,1
2010-06-15 00:00:00,2010,2,June,6,15,Tue,2
2010-06-16 00:00:00,2010,2,June,6,16,Wed,3
2010-06-17 00:00:00,2010,2,June,6,17,Thu,4
2010-06-18 00:00:00,2010,2,June,6,18,Fri,5
2010-06-19 00:00:00,2010,2,June,6,19,Sat,6
2010-06-20 00:00:00,2010,2,June,6,20,Sun,7
2010-06-21 00:00:00,2010,2,June,6,21,Mon,1
2010-06-22 00:00:00,2010,2,June,6,22,Tue,2
2010-06-23 00:00:00,2010,2,June,6,23,Wed,3
2010-06-24 00:00:00,2010,2,June,6,24,Thu,4
2010-06-25 00:00:00,2010,2,June,6,25,Fri,5
2010-06-26 00:00:00,2010,2,June,6,26,Sat,6
2010-06-27 00:00:00,2010,2,June,6,27,Sun,7
2010-06-28 00:00:00,2010,2,June,6,28,Mon,1
2010-06-29 00:00:00,2010,2,June,6,29,Tue,2
2010-06-30 00:00:00,2010,2,June,6,30,Wed,3
2010-07-01 00:00:00,2010,3,July,7,1,Thu,4
2010-07-02 00:00:00,2010,3,July,7,2,Fri,5
2010-07-03 00:00:00,2010,3,July,7,3,Sat,6
2010-07-04 00:00:00,2010,3,July,7,4,Sun,7
2010-07-05 00:00:00,2010,3,July,7,5,Mon,1
2010-07-06 00:00:00,2010,3,July,7,6,Tue,2
2010-07-07 00:00:00,2010,3,July,7,7,Wed,3
2010-07-08 00:00:00,2010,3,July,7,8,Thu,4
2010-07-09 00:00:00,2010,3,July,7,9,Fri,5
2010-07-10 00:00:00,2010,3,July,7,10,Sat,6
2010-07-11 00:00:00,2010,3,July,7,11,Sun,7
2010-07-12 00:00:00,2010,3,July,7,12,Mon,1
2010-07-13 00:00:00,2010,3,July,7,13,Tue,2
2010-07-14 00:00:00,2010,3,July,7,14,Wed,3
2010-07-15 00:00:00,2010,3,July,7,15,Thu,4
2010-07-16 00:00:00,2010,3,July,7,16,Fri,5
2010-07-17 00:00:00,2010,3,July,7,17,Sat,6
2010-07-18 00:00:00,2010,3,July,7,18,Sun,7
2010-07-19 00:00:00,2010,3,July,7,19,Mon,1
2010-07-20 00:00:00,2010,3,July,7,20,Tue,2
2010-07-21 00:00:00,2010,3,July,7,21,Wed,3
2010-07-22 00:00:00,2010,3,July,7,22,Thu,4
2010-07-23 00:00:00,2010,3,July,7,23,Fri,5
2010-07-24 00:00:00,2010,3,July,7,24,Sat,6
2010-07-25 00:00:00,2010,3,July,7,25,Sun,7
2010-07-26 00:00:00,2010,3,July,7,26,Mon,1
2010-07-27 00:00:00,2010,3,July,7,27,Tue,2
2010-07-28 00:00:00,2010,3,July,7,28,Wed,3
2010-07-29 00:00:00,2010,3,July,7,29,Thu,4
2010-07-30 00:00:00,2010,3,July,7,30,Fri,5
2010-07-31 00:00:00,2010,3,July,7,31,Sat,6
2010-08-01 00:00:00,2010,3,August,8,1,Sun,7
2010-08-02 00:00:00,2010,3,August,8,2,Mon,1
2010-08-03 00:00:00,2010,3,August,8,3,Tue,2
2010-08-04 00:00:00,2010,3,August,8,4,Wed,3
2010-08-05 00:00:00,2010,3,August,8,5,Thu,4
2010-08-06 00:00:00,2010,3,August,8,6,Fri,5
2010-08-07 00:00:00,2010,3,August,8,7,Sat,6
2010-08-08 00:00:00,2010,3,August,8,8,Sun,7
2010-08-09 00:00:00,2010,3,August,8,9,Mon,1
2010-08-10 00:00:00,2010,3,August,8,10,Tue,2
2010-08-11 00:00:00,2010,3,August,8,11,Wed,3
2010-08-12 00:00:00,2010,3,August,8,12,Thu,4
2010-08-13 00:00:00,2010,3,August,8,13,Fri,5
2010-08-14 00:00:00,2010,3,August,8,14,Sat,6
2010-08-15 00:00:00,2010,3,August,8,15,Sun,7
2010-08-16 00:00:00,2010,3,August,8,16,Mon,1
2010-08-17 00:00:00,2010,3,August,8,17,Tue,2
2010-08-18 00:00:00,2010,3,August,8,18,Wed,3
2010-08-19 00:00:00,2010,3,August,8,19,Thu,4
2010-08-20 00:00:00,2010,3,August,8,20,Fri,5
2010-08-21 00:00:00,2010,3,August,8,21,Sat,6
2010-08-22 00:00:00,2010,3,August,8,22,Sun,7
2010-08-23 00:00:00,2010,3,August,8,23,Mon,1
2010-08-24 00:00:00,2010,3,August,8,24,Tue,2
2010-08-25 00:00:00,2010,3,August,8,25,Wed,3
2010-08-26 00:00:00,2010,3,August,8,26,Thu,4
2010-08-27 00:00:00,2010,3,August,8,27,Fri,5
2010-08-28 00:00:00,2010,3,August,8,28,Sat,6
2010-08-29 00:00:00,2010,3,August,8,29,Sun,7
2010-08-30 00:00:00,2010,3,August,8,30,Mon,1
2010-08-31 00:00:00,2010,3,August,8,31,Tue,2
2010-09-01 00:00:00,2010,3,September,9,1,Wed,3
2010-09-02 00:00:00,2010,3,September,9,2,Thu,4
2010-09-03 00:00:00,2010,3,September,9,3,Fri,5
2010-09-04 00:00:00,2010,3,September,9,4,Sat,6
2010-09-05 00:00:00,2010,3,September,9,5,Sun,7
2010-09-06 00:00:00,2010,3,September,9,6,Mon,1
2010-09-07 00:00:00,2010,3,September,9,7,Tue,2
2010-09-08 00:00:00,2010,3,September,9,8,Wed,3
2010-09-09 00:00:00,2010,3,September,9,9,Thu,4
2010-09-10 00:00:00,2010,3,September,9,10,Fri,5
2010-09-11 00:00:00,2010,3,September,9,11,Sat,6
2010-09-12 00:00:00,2010,3,September,9,12,Sun,7
2010-09-13 00:00:00,2010,3,September,9,13,Mon,1
2010-09-14 00:00:00,2010,3,September,9,14,Tue,2
2010-09-15 00:00:00,2010,3,September,9,15,Wed,3
2010-09-16 00:00:00,2010,3,September,9,16,Thu,4
2010-09-17 00:00:00,2010,3,September,9,17,Fri,5
2010-09-18 00:00:00,2010,3,September,9,18,Sat,6
2010-09-19 00:00:00,2010,3,September,9,19,Sun,7
2010-09-20 00:00:00,2010,3,September,9,20,Mon,1
2010-09-21 00:00:00,2010,3,September,9,21,Tue,2
2010-09-22 00:00:00,2010,3,September,9,22,Wed,3
2010-09-23 00:00:00,2010,3,September,9,23,Thu,4
2010-09-24 00:00:00,2010,3,September,9,24,Fri,5
2010-09-25 00:00:00,2010,3,September,9,25,Sat,6
2010-09-26 00:00:00,2010,3,September,9,26,Sun,7
2010-09-27 00:00:00,2010,3,September,9,27,Mon,1
2010-09-28 00:00:00,2010,3,September,9,28,Tue,2
2010-09-29 00:00:00,2010,3,September,9,29,Wed,3
2010-09-30 00:00:00,2010,3,September,9,30,Thu,4
2010-10-01 00:00:00,2010,4,October,10,1,Fri,5
2010-10-02 00:00:00,2010,4,October,10,2,Sat,6
2010-10-03 00:00:00,2010,4,October,10,3,Sun,7
2010-10-04 00:00:00,2010,4,October,10,4,Mon,1
2010-10-05 00:00:00,2010,4,October,10,5,Tue,2
2010-10-06 00:00:00,2010,4,October,10,6,Wed,3
2010-10-07 00:00:00,2010,4,October,10,7,Thu,4
2010-10-08 00:00:00,2010,4,October,10,8,Fri,5
2010-10-09 00:00:00,2010,4,October,10,9,Sat,6
2010-10-10 00:00:00,2010,4,October,10,10,Sun,7
2010-10-11 00:00:00,2010,4,October,10,11,Mon,1
2010-10-12 00:00:00,2010,4,October,10,12,Tue,2
2010-10-13 00:00:00,2010,4,October,10,13,Wed,3
2010-10-14 00:00:00,2010,4,October,10,14,Thu,4
2010-10-15 00:00:00,2010,4,October,10,15,Fri,5
2010-10-16 00:00:00,2010,4,October,10,16,Sat,6
2010-10-17 00:00:00,2010,4,October,10,17,Sun,7
2010-10-18 00:00:00,2010,4,October,10,18,Mon,1
2010-10-19 00:00:00,2010,4,October,10,19,Tue,2
2010-10-20 00:00:00,2010,4,October,10,20,Wed,3
2010-10-21 00:00:00,2010,4,October,10,21,Thu,4
2010-10-22 00:00:00,2010,4,October,10,22,Fri,5
2010-10-23 00:00:00,2010,4,October,10,23,Sat,6
2010-10-24 00:00:00,2010,4,October,10,24,Sun,7
2010-10-25 00:00:00,2010,4,October,10,25,Mon,1
2010-10-26 00:00:00,2010,4,October,10,26,Tue,2
2010-10-27 00:00:00,2010,4,October,10,27,Wed,3
2010-10-28 00:00:00,2010,4,October,10,28,Thu,4
2010-10-29 00:00:00,2010,4,October,10,29,Fri,5
2010-10-30 00:00:00,2010,4,October,10,30,Sat,6
2010-10-31 00:00:00,2010,4,October,10,31,Sun,7
2010-11-01 00:00:00,2010,4,November,11,1,Mon,1
2010-11-02 00:00:00,2010,4,November,11,2,Tue,2
2010-11-03 00:00:00,2010,4,November,11,3,Wed,3
2010-11-04 00:00:00,2010,4,November,11,4,Thu,4
2010-11-05 00:00:00,2010,4,November,11,5,Fri,5
2010-11-06 00:00:00,2010,4,November,11,6,Sat,6
2010-11-07 00:00:00,2010,4,November,11,7,Sun,7
2010-11-08 00:00:00,2010,4,November,11,8,Mon,1
2010-11-09 00:00:00,2010,4,November,11,9,Tue,2
2010-11-10 00:00:00,2010,4,November,11,10,Wed,3
2010-11-11 00:00:00,2010,4,November,11,11,Thu,4
2010-11-12 00:00:00,2010,4,November,11,12,Fri,5
2010-11-13 00:00:00,2010,4,November,11,13,Sat,6
2010-11-14 00:00:00,2010,4,November,11,14,Sun,7
2010-11-15 00:00:00,2010,4,November,11,15,Mon,1
2010-11-16 00:00:00,2010,4,November,11,16,Tue,2
2010-11-17 00:00:00,2010,4,November,11,17,Wed,3
2010-11-18 00:00:00,2010,4,November,11,18,Thu,4
2010-11-19 00:00:00,2010,4,November,11,19,Fri,5
2010-11-20 00:00:00,2010,4,November,11,20,Sat,6
2010-11-21 00:00:00,2010,4,November,11,21,Sun,7
2010-11-22 00:00:00,2010,4,November,11,22,Mon,1
2010-11-23 00:00:00,2010,4,November,11,23,Tue,2
2010-11-24 00:00:00,2010,4,November,11,24,Wed,3
2010-11-25 00:00:00,2010,4,November,11,25,Thu,4
2010-11-26 00:00:00,2010,4,November,11,26,Fri,5
2010-11-27 00:00:00,2010,4,November,11,27,Sat,6
2010-11-28 00:00:00,2010,4,November,11,28,Sun,7
2010-11-29 00:00:00,2010,4,November,11,29,Mon,1
2010-11-30 00:00:00,2010,4,November,11,30,Tue,2
2010-12-01 00:00:00,2010,4,December,12,1,Wed,3
2010-12-02 00:00:00,2010,4,December,12,2,Thu,4
2010-12-03 00:00:00,2010,4,December,12,3,Fri,5
2010-12-04 00:00:00,2010,4,December,12,4,Sat,6
2010-12-05 00:00:00,2010,4,December,12,5,Sun,7
2010-12-06 00:00:00,2010,4,December,12,6,Mon,1
2010-12-07 00:00:00,2010,4,December,12,7,Tue,2
2010-12-08 00:00:00,2010,4,December,12,8,Wed,3
2010-12-09 00:00:00,2010,4,December,12,9,Thu,4
2010-12-10 00:00:00,2010,4,December,12,10,Fri,5
2010-12-11 00:00:00,2010,4,December,12,11,Sat,6
2010-12-12 00:00:00,2010,4,December,12,12,Sun,7
2010-12-13 00:00:00,2010,4,December,12,13,Mon,1
2010-12-14 00:00:00,2010,4,December,12,14,Tue,2
2010-12-15 00:00:00,2010,4,December,12,15,Wed,3
2010-12-16 00:00:00,2010,4,December,12,16,Thu,4
2010-12-17 00:00:00,2010,4,December,12,17,Fri,5
2010-12-18 00:00:00,2010,4,December,12,18,Sat,6
2010-12-19 00:00:00,2010,4,December,12,19,Sun,7
2010-12-20 00:00:00,2010,4,December,12,20,Mon,1
2010-12-21 00:00:00,2010,4,December,12,21,Tue,2
2010-12-22 00:00:00,2010,4,December,12,22,Wed,3
2010-12-23 00:00:00,2010,4,December,12,23,Thu,4
2010-12-24 00:00:00,2010,4,December,12,24,Fri,5
2010-12-25 00:00:00,2010,4,December,12,25,Sat,6
2010-12-26 00:00:00,2010,4,December,12,26,Sun,7
2010-12-27 00:00:00,2010,4,December,12,27,Mon,1
2010-12-28 00:00:00,2010,4,December,12,28,Tue,2
2010-12-29 00:00:00,2010,4,December,12,29,Wed,3
2010-12-30 00:00:00,2010,4,December,12,30,Thu,4
2010-12-31 00:00:00,2010,4,December,12,31,Fri,5
2011-01-01 00:00:00,2011,1,January,1,1,Sat,6
2011-01-02 00:00:00,2011,1,January,1,2,Sun,7
2011-01-03 00:00:00,2011,1,January,1,3,Mon,1
2011-01-04 00:00:00,2011,1,January,1,4,Tue,2
2011-01-05 00:00:00,2011,1,January,1,5,Wed,3
2011-01-06 00:00:00,2011,1,January,1,6,Thu,4
2011-01-07 00:00:00,2011,1,January,1,7,Fri,5
2011-01-08 00:00:00,2011,1,January,1,8,Sat,6
2011-01-09 00:00:00,2011,1,January,1,9,Sun,7
2011-01-10 00:00:00,2011,1,January,1,10,Mon,1
2011-01-11 00:00:00,2011,1,January,1,11,Tue,2
2011-01-12 00:00:00,2011,1,January,1,12,Wed,3
2011-01-13 00:00:00,2011,1,January,1,13,Thu,4
2011-01-14 00:00:00,2011,1,January,1,14,Fri,5
2011-01-15 00:00:00,2011,1,January,1,15,Sat,6
2011-01-16 00:00:00,2011,1,January,1,16,Sun,7
2011-01-17 00:00:00,2011,1,January,1,17,Mon,1
2011-01-18 00:00:00,2011,1,January,1,18,Tue,2
2011-01-19 00:00:00,2011,1,January,1,19,Wed,3
2011-01-20 00:00:00,2011,1,January,1,20,Thu,4
2011-01-21 00:00:00,2011,1,January,1,21,Fri,5
2011-01-22 00:00:00,2011,1,January,1,22,Sat,6
2011-01-23 00:00:00,2011,1,January,1,23,Sun,7
2011-01-24 00:00:00,2011,1,January,1,24,Mon,1
2011-01-25 00:00:00,2011,1,January,1,25,Tue,2
2011-01-26 00:00:00,2011,1,January,1,26,Wed,3
2011-01-27 00:00:00,2011,1,January,1,27,Thu,4
2011-01-28 00:00:00,2011,1,January,1,28,Fri,5
2011-01-29 00:00:00,2011,1,January,1,29,Sat,6
2011-01-30 00:00:00,2011,1,January,1,30,Sun,7
2011-01-31 00:00:00,2011,1,January,1,31,Mon,1
2011-02-01 00:00:00,2011,1,February,2,1,Tue,2
2011-02-02 00:00:00,2011,1,February,2,2,Wed,3
2011-02-03 00:00:00,2011,1,February,2,3,Thu,4
2011-02-04 00:00:00,2011,1,February,2,4,Fri,5
2011-02-05 00:00:00,2011,1,February,2,5,Sat,6
2011-02-06 00:00:00,2011,1,February,2,6,Sun,7
2011-02-07 00:00:00,2011,1,February,2,7,Mon,1
2011-02-08 00:00:00,2011,1,February,2,8,Tue,2
2011-02-09 00:00:00,2011,1,February,2,9,Wed,3
2011-02-10 00:00:00,2011,1,February,2,10,Thu,4
2011-02-11 00:00:00,2011,1,February,2,11,Fri,5
2011-02-12 00:00:00,2011,1,February,2,12,Sat,6
2011-02-13 00:00:00,2011,1,February,2,13,Sun,7
2011-02-14 00:00:00,2011,1,February,2,14,Mon,1
2011-02-15 00:00:00,2011,1,February,2,15,Tue,2
2011-02-16 00:00:00,2011,1,February,2,16,Wed,3
2011-02-17 00:00:00,2011,1,February,2,17,Thu,4
2011-02-18 00:00:00,2011,1,February,2,18,Fri,5
2011-02-19 00:00:00,2011,1,February,2,19,Sat,6
2011-02-20 00:00:00,2011,1,February,2,20,Sun,7
2011-02-21 00:00:00,2011,1,February,2,21,Mon,1
2011-02-22 00:00:00,2011,1,February,2,22,Tue,2
2011-02-23 00:00:00,2011,1,February,2,23,Wed,3
2011-02-24 00:00:00,2011,1,February,2,24,Thu,4
2011-02-25 00:00:00,2011,1,February,2,25,Fri,5
2011-02-26 00:00:00,2011,1,February,2,26,Sat,6
2011-02-27 00:00:00,2011,1,February,2,27,Sun,7
2011-02-28 00:00:00,2011,1,February,2,28,Mon,1
2011-03-01 00:00:00,2011,1,March,3,1,Tue,2
2011-03-02 00:00:00,2011,1,March,3,2,Wed,3
2011-03-03 00:00:00,2011,1,March,3,3,Thu,4
2011-03-04 00:00:00,2011,1,March,3,4,Fri,5
2011-03-05 00:00:00,2011,1,March,3,5,Sat,6
2011-03-06 00:00:00,2011,1,March,3,6,Sun,7
2011-03-07 00:00:00,2011,1,March,3,7,Mon,1
2011-03-08 00:00:00,2011,1,March,3,8,Tue,2
2011-03-09 00:00:00,2011,1,March,3,9,Wed,3
2011-03-10 00:00:00,2011,1,March,3,10,Thu,4
2011-03-11 00:00:00,2011,1,March,3,11,Fri,5
2011-03-12 00:00:00,2011,1,March,3,12,Sat,6
2011-03-13 00:00:00,2011,1,March,3,13,Sun,7
2011-03-14 00:00:00,2011,1,March,3,14,Mon,1
2011-03-15 00:00:00,2011,1,March,3,15,Tue,2
2011-03-16 00:00:00,2011,1,March,3,16,Wed,3
2011-03-17 00:00:00,2011,1,March,3,17,Thu,4
2011-03-18 00:00:00,2011,1,March,3,18,Fri,5
2011-03-19 00:00:00,2011,1,March,3,19,Sat,6
2011-03-20 00:00:00,2011,1,March,3,20,Sun,7
2011-03-21 00:00:00,2011,1,March,3,21,Mon,1
2011-03-22 00:00:00,2011,1,March,3,22,Tue,2
2011-03-23 00:00:00,2011,1,March,3,23,Wed,3
2011-03-24 00:00:00,2011,1,March,3,24,Thu,4
2011-03-25 00:00:00,2011,1,March,3,25,Fri,5
2011-03-26 00:00:00,2011,1,March,3,26,Sat,6
2011-03-27 00:00:00,2011,1,March,3,27,Sun,7
2011-03-28 00:00:00,2011,1,March,3,28,Mon,1
2011-03-29 00:00:00,2011,1,March,3,29,Tue,2
2011-03-30 00:00:00,2011,1,March,3,30,Wed,3
2011-03-31 00:00:00,2011,1,March,3,31,Thu,4
2011-04-01 00:00:00,2011,2,April,4,1,Fri,5
2011-04-02 00:00:00,2011,2,April,4,2,Sat,6
2011-04-03 00:00:00,2011,2,April,4,3,Sun,7
2011-04-04 00:00:00,2011,2,April,4,4,Mon,1
2011-04-05 00:00:00,2011,2,April,4,5,Tue,2
2011-04-06 00:00:00,2011,2,April,4,6,Wed,3
2011-04-07 00:00:00,2011,2,April,4,7,Thu,4
2011-04-08 00:00:00,2011,2,April,4,8,Fri,5
2011-04-09 00:00:00,2011,2,April,4,9,Sat,6
2011-04-10 00:00:00,2011,2,April,4,10,Sun,7
